,Date:,Start time:,Avg. speed winner:,Classification:,Race category:,Distance:,Points scale:,UCI scale:,Parcours type:,ProfileScore:,Vertical meters:,Departure:,Arrival:,Race ranking:,Startlist quality score:,Won how:,Avg. temperature:
656,23 June 1927,-,30.23 km/h,Na,ME - Men Elite,199 km,GT.A.Stage,Na,Na,Na,Na,Cherbourg,Dinan,n/a,516,? - let us know!,Na
657,24 June 1927,-,27.73 km/h,Na,ME - Men Elite,206 km,GT.A.Stage,Na,Na,Na,Na,Dinan,Brest,n/a,516,? - let us know!,Na
658,25 June 1927,-,31.01 km/h,Na,ME - Men Elite,207 km,GT.A.Stage,Na,Na,Na,Na,Brest,Vannes,n/a,516,? - let us know!,Na
659,26 June 1927,-,33.66 km/h,Na,ME - Men Elite,204 km,GT.A.Stage,Na,Na,Na,Na,Vannes,Les Sables d'Olonne,n/a,516,? - let us know!,Na
660,27 June 1927,-,31.87 km/h,Na,ME - Men Elite,285 km,GT.A.Stage,Na,Na,Na,Na,Les Sables d'Olonne,Bordeaux,n/a,516,? - let us know!,Na
661,28 June 1927,-,26.15 km/h,Na,ME - Men Elite,189 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Bayonne,n/a,516,? - let us know!,Na
662,30 June 1927,-,19.85 km/h,Na,ME - Men Elite,326 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Luchon,n/a,516,? - let us know!,Na
663,02 July 1927,-,26.54 km/h,Na,ME - Men Elite,323 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,516,? - let us know!,Na
664,04 July 1927,-,25.04 km/h,Na,ME - Men Elite,360 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Marseille,n/a,516,? - let us know!,Na
665,05 July 1927,-,31.07 km/h,Na,ME - Men Elite,120 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Toulon,n/a,516,? - let us know!,Na
666,06 July 1927,-,18.86 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Toulon,Nice,n/a,516,? - let us know!,Na
667,08 July 1927,-,21.21 km/h,Na,ME - Men Elite,275 km,GT.A.Stage,Na,Na,Na,Na,Nice,Briançon,n/a,516,? - let us know!,Na
668,09 July 1927,-,23.68 km/h,Na,ME - Men Elite,283 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Evian,n/a,516,? - let us know!,Na
669,11 July 1927,-,29.75 km/h,Na,ME - Men Elite,213 km,GT.A.Stage,Na,Na,Na,Na,Evian,Pontarlier,n/a,516,? - let us know!,Na
670,12 July 1927,-,31.66 km/h,Na,ME - Men Elite,119 km,GT.A.Stage,Na,Na,Na,Na,Pontarlier,Belfort,n/a,516,? - let us know!,Na
671,13 July 1927,-,33.56 km/h,Na,ME - Men Elite,145 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Strasbourg,n/a,516,? - let us know!,Na
672,14 July 1927,-,30.47 km/h,Na,ME - Men Elite,165 km,GT.A.Stage,Na,Na,Na,Na,Strasbourg,Metz,n/a,516,? - let us know!,Na
673,15 July 1927,-,31.75 km/h,Na,ME - Men Elite,159 km,GT.A.Stage,Na,Na,Na,Na,Metz,Charleville,n/a,516,? - let us know!,Na
674,16 July 1927,-,29.47 km/h,Na,ME - Men Elite,270 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Dunkerque,n/a,516,? - let us know!,Na
675,17 July 1927,-,24.63 km/h,Na,ME - Men Elite,344 km,GT.A.Stage,Na,Na,Na,Na,Dunkerque,Paris,n/a,516,? - let us know!,Na
676,20 June 1926,-,26.27 km/h,Na,ME - Men Elite,373 km,GT.A.Stage,Na,Na,Na,Na,Evian,Mülhausen,n/a,769,? - let us know!,Na
677,22 June 1926,-,24.76 km/h,Na,ME - Men Elite,334 km,GT.A.Stage,Na,Na,Na,Na,Mülhausen,Metz,n/a,769,? - let us know!,Na
678,24 June 1926,-,25.19 km/h,Na,ME - Men Elite,433 km,GT.A.Stage,Na,Na,Na,Na,Metz,Dunkerque,n/a,769,? - let us know!,Na
679,26 June 1926,-,24.15 km/h,Na,ME - Men Elite,361 km,GT.A.Stage,Na,Na,Na,Na,Dunkerque,Le Havre,n/a,769,? - let us know!,Na
680,28 June 1926,-,25.08 km/h,Na,ME - Men Elite,357 km,GT.A.Stage,Na,Na,Na,Na,Le Havre,Cherbourg,n/a,769,? - let us know!,Na
681,30 June 1926,-,24.98 km/h,Na,ME - Men Elite,405 km,GT.A.Stage,Na,Na,Na,Na,Cherbourg,Brest,n/a,769,? - let us know!,Na
682,02 July 1926,-,25.2 km/h,Na,ME - Men Elite,412 km,GT.A.Stage,Na,Na,Na,Na,Brest,Les Sables d'Olonne,n/a,769,? - let us know!,Na
683,03 July 1926,-,23.75 km/h,Na,ME - Men Elite,285 km,GT.A.Stage,Na,Na,Na,Na,Les Sables d'Olonne,Bordeaux,n/a,769,? - let us know!,Na
684,04 July 1926,-,24.74 km/h,Na,ME - Men Elite,189 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Bayonne,n/a,769,? - let us know!,Na
685,06 July 1926,-,18.95 km/h,Na,ME - Men Elite,326 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Luchon,n/a,769,? - let us know!,Na
686,08 July 1926,-,25.8 km/h,Na,ME - Men Elite,323 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,769,? - let us know!,Na
687,10 July 1926,-,24.81 km/h,Na,ME - Men Elite,427 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Toulon,n/a,769,? - let us know!,Na
688,12 July 1926,-,24.31 km/h,Na,ME - Men Elite,280 km,GT.A.Stage,Na,Na,Na,Na,Toulon,Nice,n/a,769,? - let us know!,Na
689,14 July 1926,-,22.92 km/h,Na,ME - Men Elite,275 km,GT.A.Stage,Na,Na,Na,Na,Nice,Briançon,n/a,769,? - let us know!,Na
690,16 July 1926,-,24.93 km/h,Na,ME - Men Elite,303 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Evian,n/a,769,? - let us know!,Na
691,17 July 1926,-,23.32 km/h,Na,ME - Men Elite,321 km,GT.A.Stage,Na,Na,Na,Na,Evian,Dijon,n/a,769,? - let us know!,Na
692,18 July 1926,-,22.83 km/h,Na,ME - Men Elite,341 km,GT.A.Stage,Na,Na,Na,Na,Dijon,Paris,n/a,769,? - let us know!,Na
693,21 June 1925,-,27.6 km/h,Na,ME - Men Elite,340 km,GT.A.Stage,Na,Na,Na,Na,Paris,Le Havre,n/a,958,? - let us know!,Na
694,23 June 1925,-,24.57 km/h,Na,ME - Men Elite,371 km,GT.A.Stage,Na,Na,Na,Na,Le Havre,Cherbourg,n/a,958,? - let us know!,Na
695,25 June 1925,-,24.73 km/h,Na,ME - Men Elite,405 km,GT.A.Stage,Na,Na,Na,Na,Cherbourg,Brest,n/a,958,? - let us know!,Na
696,26 June 1925,-,24.84 km/h,Na,ME - Men Elite,208 km,GT.A.Stage,Na,Na,Na,Na,Brest,Vannes,n/a,958,? - let us know!,Na
697,27 June 1925,-,27.46 km/h,Na,ME - Men Elite,204 km,GT.A.Stage,Na,Na,Na,Na,Vannes,Les Sables d'Olonne,n/a,958,? - let us know!,Na
698,28 June 1925,-,26.36 km/h,Na,ME - Men Elite,293 km,GT.A.Stage,Na,Na,Na,Na,Les Sables d'Olonne,Bordeaux,n/a,958,? - let us know!,Na
699,29 June 1925,-,28.68 km/h,Na,ME - Men Elite,189 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Bayonne,n/a,958,? - let us know!,Na
700,01 July 1925,-,21.29 km/h,Na,ME - Men Elite,326 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Luchon,n/a,958,? - let us know!,Na
701,03 July 1925,-,24.57 km/h,Na,ME - Men Elite,323 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,958,? - let us know!,Na
702,04 July 1925,-,24.59 km/h,Na,ME - Men Elite,215 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Nîmes,n/a,958,? - let us know!,Na
703,05 July 1925,-,31.15 km/h,Na,ME - Men Elite,215 km,GT.A.Stage,Na,Na,Na,Na,Nîmes,Toulon,n/a,958,? - let us know!,Na
704,07 July 1925,-,25.37 km/h,Na,ME - Men Elite,280 km,GT.A.Stage,Na,Na,Na,Na,Toulon,Nice,n/a,958,? - let us know!,Na
705,09 July 1925,-,21.02 km/h,Na,ME - Men Elite,275 km,GT.A.Stage,Na,Na,Na,Na,Nice,Briançon,n/a,958,? - let us know!,Na
706,11 July 1925,-,26.11 km/h,Na,ME - Men Elite,303 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Evian,n/a,958,? - let us know!,Na
707,13 July 1925,-,23.74 km/h,Na,ME - Men Elite,373 km,GT.A.Stage,Na,Na,Na,Na,Evian,Mulhouse,n/a,958,? - let us know!,Na
708,15 July 1925,-,24.91 km/h,Na,ME - Men Elite,334 km,GT.A.Stage,Na,Na,Na,Na,Mulhouse,Metz,n/a,958,? - let us know!,Na
709,17 July 1925,-,25.29 km/h,Na,ME - Men Elite,433 km,GT.A.Stage,Na,Na,Na,Na,Metz,Dunkerque,n/a,958,? - let us know!,Na
710,19 July 1925,-,23.04 km/h,Na,ME - Men Elite,343 km,GT.A.Stage,Na,Na,Na,Na,Dunkerque,Paris,n/a,958,? - let us know!,Na
711,22 June 1924,-,25.31 km/h,Na,ME - Men Elite,381 km,GT.A.Stage,Na,Na,Na,Na,Paris,Le Havre,n/a,1186,? - let us know!,Na
712,24 June 1924,-,25.45 km/h,Na,ME - Men Elite,371 km,GT.A.Stage,Na,Na,Na,Na,Le Havre,Cherbourg,n/a,1186,? - let us know!,Na
713,26 June 1924,-,25.74 km/h,Na,ME - Men Elite,405 km,GT.A.Stage,Na,Na,Na,Na,Cherbourg,Brest,n/a,1186,? - let us know!,Na
714,28 June 1924,-,25 km/h,Na,ME - Men Elite,412 km,GT.A.Stage,Na,Na,Na,Na,Brest,Les Sables d'Olonne,n/a,1186,? - let us know!,Na
715,30 June 1924,-,24.51 km/h,Na,ME - Men Elite,482 km,GT.A.Stage,Na,Na,Na,Na,Les Sables d'Olonne,Bayonne,n/a,1186,? - let us know!,Na
716,02 July 1924,-,21.16 km/h,Na,ME - Men Elite,326 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Luchon,n/a,1186,? - let us know!,Na
717,04 July 1924,-,25.49 km/h,Na,ME - Men Elite,323 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,1186,? - let us know!,Na
718,06 July 1924,-,25 km/h,Na,ME - Men Elite,427 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Toulon,n/a,1186,? - let us know!,Na
719,08 July 1924,-,23.59 km/h,Na,ME - Men Elite,280 km,GT.A.Stage,Na,Na,Na,Na,Toulon,Nice,n/a,1186,? - let us know!,Na
720,10 July 1924,-,21.4 km/h,Na,ME - Men Elite,275 km,GT.A.Stage,Na,Na,Na,Na,Nice,Briançon,n/a,1186,? - let us know!,Na
721,12 July 1924,-,25.45 km/h,Na,ME - Men Elite,307 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Gex,n/a,1186,? - let us know!,Na
722,14 July 1924,-,22.71 km/h,Na,ME - Men Elite,360 km,GT.A.Stage,Na,Na,Na,Na,Gex,Strasbourg,n/a,1186,? - let us know!,Na
723,16 July 1924,-,25.85 km/h,Na,ME - Men Elite,300 km,GT.A.Stage,Na,Na,Na,Na,Strasbourg,Metz,n/a,1186,? - let us know!,Na
724,20 July 1924,-,23.25 km/h,Na,ME - Men Elite,343 km,GT.A.Stage,Na,Na,Na,Na,Dunkerque,Paris,n/a,1186,? - let us know!,Na
725,24 June 1923,-,27.48 km/h,Na,ME - Men Elite,381 km,GT.A.Stage,Na,Na,Na,Na,Paris,Le Havre,n/a,947,? - let us know!,Na
726,26 June 1923,-,26.14 km/h,Na,ME - Men Elite,371 km,GT.A.Stage,Na,Na,Na,Na,Le Havre,Cherbourg,n/a,947,? - let us know!,Na
727,28 June 1923,-,25.73 km/h,Na,ME - Men Elite,405 km,GT.A.Stage,Na,Na,Na,Na,Cherbourg,Brest,n/a,947,? - let us know!,Na
728,30 June 1923,-,27.06 km/h,Na,ME - Men Elite,412 km,GT.A.Stage,Na,Na,Na,Na,Brest,Les Sables d'Olonne,n/a,947,? - let us know!,Na
729,02 July 1923,-,23.77 km/h,Na,ME - Men Elite,482 km,GT.A.Stage,Na,Na,Na,Na,Les Sables d'Olonne,Bayonne,n/a,947,? - let us know!,Na
730,04 July 1923,-,20.26 km/h,Na,ME - Men Elite,326 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Luchon,n/a,947,? - let us know!,Na
731,06 July 1923,-,25.24 km/h,Na,ME - Men Elite,323 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,947,? - let us know!,Na
732,08 July 1923,-,26.26 km/h,Na,ME - Men Elite,427 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Toulon,n/a,947,? - let us know!,Na
733,10 July 1923,-,23.08 km/h,Na,ME - Men Elite,281 km,GT.A.Stage,Na,Na,Na,Na,Toulon,Nice,n/a,947,? - let us know!,Na
734,12 July 1923,-,21.56 km/h,Na,ME - Men Elite,275 km,GT.A.Stage,Na,Na,Na,Na,Nice,Briançon,n/a,947,? - let us know!,Na
735,14 July 1923,-,26.43 km/h,Na,ME - Men Elite,260 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Genève,n/a,947,? - let us know!,Na
736,16 July 1923,-,24.89 km/h,Na,ME - Men Elite,377 km,GT.A.Stage,Na,Na,Na,Na,Genève,Strasbourg,n/a,947,? - let us know!,Na
737,18 July 1923,-,25.86 km/h,Na,ME - Men Elite,300 km,GT.A.Stage,Na,Na,Na,Na,Strasbourg,Metz,n/a,947,? - let us know!,Na
738,22 July 1923,-,22.38 km/h,Na,ME - Men Elite,343 km,GT.A.Stage,Na,Na,Na,Na,Dunkerque,Paris,n/a,947,? - let us know!,Na
739,25 June 1922,-,25.53 km/h,Na,ME - Men Elite,388 km,GT.A.Stage,Na,Na,Na,Na,Paris,Le Havre,n/a,943,? - let us know!,Na
740,27 June 1922,-,24.06 km/h,Na,ME - Men Elite,364 km,GT.A.Stage,Na,Na,Na,Na,Le Havre,Cherbourg,n/a,943,? - let us know!,Na
741,29 June 1922,-,23.04 km/h,Na,ME - Men Elite,405 km,GT.A.Stage,Na,Na,Na,Na,Cherbourg,Brest,n/a,943,? - let us know!,Na
742,01 July 1922,-,26.98 km/h,Na,ME - Men Elite,412 km,GT.A.Stage,Na,Na,Na,Na,Brest,Les Sables d'Olonne,n/a,943,? - let us know!,Na
743,03 July 1922,-,24.77 km/h,Na,ME - Men Elite,482 km,GT.A.Stage,Na,Na,Na,Na,Les Sables d'Olonne,Bayonne,n/a,943,? - let us know!,Na
744,05 July 1922,-,22.52 km/h,Na,ME - Men Elite,326 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Luchon,n/a,943,? - let us know!,Na
745,07 July 1922,-,26.7 km/h,Na,ME - Men Elite,323 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,943,? - let us know!,Na
746,09 July 1922,-,26.03 km/h,Na,ME - Men Elite,411 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Toulon,n/a,943,? - let us know!,Na
747,11 July 1922,-,24.34 km/h,Na,ME - Men Elite,284 km,GT.A.Stage,Na,Na,Na,Na,Toulon,Nice,n/a,943,? - let us know!,Na
748,13 July 1922,-,21.35 km/h,Na,ME - Men Elite,274 km,GT.A.Stage,Na,Na,Na,Na,Nice,Briançon,n/a,943,? - let us know!,Na
749,15 July 1922,-,24.03 km/h,Na,ME - Men Elite,260 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Geneva,n/a,943,? - let us know!,Na
750,17 July 1922,-,24.31 km/h,Na,ME - Men Elite,371 km,GT.A.Stage,Na,Na,Na,Na,Geneva,Strasbourg,n/a,943,? - let us know!,Na
751,19 July 1922,-,24.91 km/h,Na,ME - Men Elite,300 km,GT.A.Stage,Na,Na,Na,Na,Strasbourg,Metz,n/a,943,? - let us know!,Na
752,23 July 1922,-,23.26 km/h,Na,ME - Men Elite,340 km,GT.A.Stage,Na,Na,Na,Na,Dunkerque,Paris,n/a,943,? - let us know!,Na
753,26 June 1921,-,25.08 km/h,Na,ME - Men Elite,388 km,GT.A.Stage,Na,Na,Na,Na,Paris,Le Havre,n/a,1049,? - let us know!,Na
754,28 June 1921,-,27.72 km/h,Na,ME - Men Elite,364 km,GT.A.Stage,Na,Na,Na,Na,Le Havre,Cherbourg,n/a,1049,? - let us know!,Na
755,30 June 1921,-,26.74 km/h,Na,ME - Men Elite,405 km,GT.A.Stage,Na,Na,Na,Na,Cherbourg,Brest,n/a,1049,? - let us know!,Na
756,02 July 1921,-,26.53 km/h,Na,ME - Men Elite,412 km,GT.A.Stage,Na,Na,Na,Na,Brest,Les Sables d'Olonne,n/a,1049,? - let us know!,Na
757,04 July 1921,-,25.65 km/h,Na,ME - Men Elite,482 km,GT.A.Stage,Na,Na,Na,Na,Les Sables d'Olonne,Bayonne,n/a,1049,? - let us know!,Na
758,06 July 1921,-,21.5 km/h,Na,ME - Men Elite,326 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Luchon,n/a,1049,? - let us know!,Na
759,08 July 1921,-,24.9 km/h,Na,ME - Men Elite,323 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,1049,? - let us know!,Na
760,10 July 1921,-,25.51 km/h,Na,ME - Men Elite,411 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Toulon,n/a,1049,? - let us know!,Na
761,12 July 1921,-,23.78 km/h,Na,ME - Men Elite,272 km,GT.A.Stage,Na,Na,Na,Na,Toulon,Nice,n/a,1049,? - let us know!,Na
762,14 July 1921,-,23.72 km/h,Na,ME - Men Elite,333 km,GT.A.Stage,Na,Na,Na,Na,Nice,Grenoble,n/a,1049,? - let us know!,Na
763,16 July 1921,-,23.1 km/h,Na,ME - Men Elite,325 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Geneva,n/a,1049,? - let us know!,Na
764,18 July 1921,-,24.52 km/h,Na,ME - Men Elite,371 km,GT.A.Stage,Na,Na,Na,Na,Geneva,Strasbourg,n/a,1049,? - let us know!,Na
765,20 July 1921,-,29.58 km/h,Na,ME - Men Elite,300 km,GT.A.Stage,Na,Na,Na,Na,Strasbourg,Metz,n/a,1049,? - let us know!,Na
766,24 July 1921,-,22.05 km/h,Na,ME - Men Elite,340 km,GT.A.Stage,Na,Na,Na,Na,Dunkerque,Paris,n/a,1049,? - let us know!,Na
767,27 June 1920,-,26.13 km/h,Na,ME - Men Elite,388 km,GT.A.Stage,Na,Na,Na,Na,Paris,Le Havre,n/a,994,? - let us know!,Na
768,29 June 1920,-,23.8 km/h,Na,ME - Men Elite,364 km,GT.A.Stage,Na,Na,Na,Na,Le Havre,Cherbourg,n/a,994,? - let us know!,Na
769,01 July 1920,-,25.08 km/h,Na,ME - Men Elite,405 km,GT.A.Stage,Na,Na,Na,Na,Cherbourg,Brest,n/a,994,? - let us know!,Na
770,03 July 1920,-,25.76 km/h,Na,ME - Men Elite,412 km,GT.A.Stage,Na,Na,Na,Na,Brest,Les Sables d'Olonne,n/a,994,? - let us know!,Na
771,05 July 1920,-,24.43 km/h,Na,ME - Men Elite,482 km,GT.A.Stage,Na,Na,Na,Na,Les Sables d'Olonne,Bayonne,n/a,994,? - let us know!,Na
772,07 July 1920,-,21.37 km/h,Na,ME - Men Elite,326 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Luchon,n/a,994,? - let us know!,Na
773,09 July 1920,-,23.58 km/h,Na,ME - Men Elite,323 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,994,? - let us know!,Na
774,11 July 1920,-,26.63 km/h,Na,ME - Men Elite,325 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Aix-en-Provence,n/a,994,? - let us know!,Na
775,14 July 1920,-,21.89 km/h,Na,ME - Men Elite,356 km,GT.A.Stage,Na,Na,Na,Na,Aix-en-Provence,Nice,n/a,994,? - let us know!,Na
776,16 July 1920,-,22.51 km/h,Na,ME - Men Elite,333 km,GT.A.Stage,Na,Na,Na,Na,Nice,Grenoble,n/a,994,? - let us know!,Na
777,18 July 1920,-,23.34 km/h,Na,ME - Men Elite,362 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Gex,n/a,994,? - let us know!,Na
778,20 July 1920,-,24.72 km/h,Na,ME - Men Elite,354 km,GT.A.Stage,Na,Na,Na,Na,Gex,Strasbourg,n/a,994,? - let us know!,Na
779,22 July 1920,-,26.72 km/h,Na,ME - Men Elite,300 km,GT.A.Stage,Na,Na,Na,Na,Strasbourg,Metz,n/a,994,? - let us know!,Na
780,27 July 1920,-,23.4 km/h,Na,ME - Men Elite,340 km,GT.A.Stage,Na,Na,Na,Na,Dunkerque,Paris,n/a,994,? - let us know!,Na
781,29 June 1919,-,24.35 km/h,Na,ME - Men Elite,388 km,GT.A.Stage,Na,Na,Na,Na,Paris,Le Havre,n/a,250,? - let us know!,Na
782,01 July 1919,-,22.96 km/h,Na,ME - Men Elite,364 km,GT.A.Stage,Na,Na,Na,Na,Le Havre,Cherbourg,n/a,250,? - let us know!,Na
783,03 July 1919,-,26.13 km/h,Na,ME - Men Elite,405 km,GT.A.Stage,Na,Na,Na,Na,Cherbourg,Brest,n/a,250,? - let us know!,Na
784,05 July 1919,-,25.97 km/h,Na,ME - Men Elite,412 km,GT.A.Stage,Na,Na,Na,Na,Brest,Les Sables d'Olonne,n/a,250,? - let us know!,Na
785,07 July 1919,-,25.5 km/h,Na,ME - Men Elite,482 km,GT.A.Stage,Na,Na,Na,Na,Les Sables-d'Olonne,Bayonne,n/a,250,? - let us know!,Na
786,09 July 1919,-,20.77 km/h,Na,ME - Men Elite,326 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Luchon,n/a,250,? - let us know!,Na
787,11 July 1919,-,24.45 km/h,Na,ME - Men Elite,323 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,250,? - let us know!,Na
788,13 July 1919,-,26.73 km/h,Na,ME - Men Elite,370 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Marseille,n/a,250,? - let us know!,Na
789,15 July 1919,-,24.74 km/h,Na,ME - Men Elite,338 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Nice,n/a,250,? - let us know!,Na
790,17 July 1919,-,25.35 km/h,Na,ME - Men Elite,333 km,GT.A.Stage,Na,Na,Na,Na,Nice,Grenoble,n/a,250,? - let us know!,Na
791,19 July 1919,-,25.43 km/h,Na,ME - Men Elite,325 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Geneva,n/a,250,? - let us know!,Na
792,21 July 1919,-,24.5 km/h,Na,ME - Men Elite,371 km,GT.A.Stage,Na,Na,Na,Na,Geneva,Strasbourg,n/a,250,? - let us know!,Na
793,23 July 1919,-,26.43 km/h,Na,ME - Men Elite,315 km,GT.A.Stage,Na,Na,Na,Na,Strasbourg,Metz,n/a,250,? - let us know!,Na
794,27 July 1919,-,22.64 km/h,Na,ME - Men Elite,340 km,GT.A.Stage,Na,Na,Na,Na,Dunkerque,Paris,n/a,250,? - let us know!,Na
795,28 June 1914,-,29.16 km/h,Na,ME - Men Elite,388 km,GT.A.Stage,Na,Na,Na,Na,Paris,Le Havre,n/a,1145,? - let us know!,Na
796,30 June 1914,-,29.7 km/h,Na,ME - Men Elite,364 km,GT.A.Stage,Na,Na,Na,Na,Le Havre,Cherbourg,n/a,1145,? - let us know!,Na
797,02 July 1914,-,27.06 km/h,Na,ME - Men Elite,405 km,GT.A.Stage,Na,Na,Na,Na,Cherbourg,Brest,n/a,1145,? - let us know!,Na
798,04 July 1914,-,28.96 km/h,Na,ME - Men Elite,470 km,GT.A.Stage,Na,Na,Na,Na,Brest,La Rochelle,n/a,1145,? - let us know!,Na
799,05 July 1914,-,28.01 km/h,Na,ME - Men Elite,376 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,Bayonne,n/a,1145,? - let us know!,Na
800,06 July 1914,-,22.25 km/h,Na,ME - Men Elite,326 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Luchon,n/a,1145,? - let us know!,Na
801,08 July 1914,-,27.41 km/h,Na,ME - Men Elite,323 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,1145,? - let us know!,Na
802,10 July 1914,-,28.46 km/h,Na,ME - Men Elite,370 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Marseille,n/a,1145,? - let us know!,Na
803,12 July 1914,-,26.84 km/h,Na,ME - Men Elite,338 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Nice,n/a,1145,? - let us know!,Na
804,14 July 1914,-,24.16 km/h,Na,ME - Men Elite,323 km,GT.A.Stage,Na,Na,Na,Na,Nice,Grenoble,n/a,1145,? - let us know!,Na
805,16 July 1914,-,26.03 km/h,Na,ME - Men Elite,325 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Geneva,n/a,1145,? - let us know!,Na
806,18 July 1914,-,25.93 km/h,Na,ME - Men Elite,325 km,GT.A.Stage,Na,Na,Na,Na,Geneva,Belfort,n/a,1145,? - let us know!,Na
807,20 July 1914,-,30.92 km/h,Na,ME - Men Elite,325 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Longwy,n/a,1145,? - let us know!,Na
808,22 July 1914,-,25.91 km/h,Na,ME - Men Elite,390 km,GT.A.Stage,Na,Na,Na,Na,Longwy,Dunkerque,n/a,1145,? - let us know!,Na
809,24 July 1914,-,25.46 km/h,Na,ME - Men Elite,340 km,GT.A.Stage,Na,Na,Na,Na,Dunkerque,Paris,n/a,1145,? - let us know!,Na
810,29 June 1913,-,27.4 km/h,Na,ME - Men Elite,388 km,GT.A.Stage,Na,Na,Na,Na,Paris,Le Havre,n/a,1099,? - let us know!,Na
811,01 July 1913,-,29.51 km/h,Na,ME - Men Elite,364 km,GT.A.Stage,Na,Na,Na,Na,Le Havre,Cherbourg,n/a,1099,? - let us know!,Na
812,03 July 1913,-,28.97 km/h,Na,ME - Men Elite,405 km,GT.A.Stage,Na,Na,Na,Na,Cherbourg,Brest,n/a,1099,? - let us know!,Na
813,05 July 1913,-,29.06 km/h,Na,ME - Men Elite,470 km,GT.A.Stage,Na,Na,Na,Na,Brest,La Rochelle,n/a,1099,? - let us know!,Na
814,07 July 1913,-,29.9 km/h,Na,ME - Men Elite,379 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,Bayonne,n/a,1099,? - let us know!,Na
815,09 July 1913,-,23.44 km/h,Na,ME - Men Elite,326 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Luchon,n/a,1099,? - let us know!,Na
816,11 July 1913,-,27.16 km/h,Na,ME - Men Elite,324 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,1099,? - let us know!,Na
817,13 July 1913,-,30.36 km/h,Na,ME - Men Elite,325 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Aix-en-Provence,n/a,1099,? - let us know!,Na
818,15 July 1913,-,26.23 km/h,Na,ME - Men Elite,356 km,GT.A.Stage,Na,Na,Na,Na,Aix-en-Provence,Nice,n/a,1099,? - let us know!,Na
819,17 July 1913,-,25.34 km/h,Na,ME - Men Elite,333 km,GT.A.Stage,Na,Na,Na,Na,Nice,Grenoble,n/a,1099,? - let us know!,Na
820,19 July 1913,-,27.02 km/h,Na,ME - Men Elite,325 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Geneva,n/a,1099,? - let us know!,Na
