,Date:,Start time:,Avg. speed winner:,Classification:,Race category:,Distance:,Points scale:,UCI scale:,Parcours type:,ProfileScore:,Vertical meters:,Departure:,Arrival:,Race ranking:,Startlist quality score:,Won how:,Avg. temperature:
1680,20 July 1947,-,35.349 km/h,Na,ME - Men Elite,257 km,GT.A.Stage,Na,Na,51,2329,Caen,Paris,n/a,575,? - let us know!,Na
1681,10 July 1939,-,33.82 km/h,Na,ME - Men Elite,215 km,GT.A.Stage,Na,Na,Na,Na,Paris,Caen,n/a,831,? - let us know!,Na
1682,11 July 1939,-,38.32 km/h,Na,ME - Men Elite,64 km,GT.A.Stage,Na,Na,Na,Na,Caen,Vire,n/a,831,,Na
1683,11 July 1939,-,37.43 km/h,Na,ME - Men Elite,119 km,GT.A.Stage,Na,Na,Na,Na,Vire,Rennes,n/a,831,? - let us know!,Na
1684,12 July 1939,-,35.49 km/h,Na,ME - Men Elite,244 km,GT.A.Stage,Na,Na,Na,Na,Rennes,Brest,n/a,831,? - let us know!,Na
1685,13 July 1939,-,37.43 km/h,Na,ME - Men Elite,174 km,GT.A.Stage,Na,Na,Na,Na,Brest,Lorient,n/a,831,? - let us know!,Na
1686,14 July 1939,-,36.51 km/h,Na,ME - Men Elite,207 km,GT.A.Stage,Na,Na,Na,Na,Lorient,Nantes,n/a,831,? - let us know!,Na
1687,15 July 1939,-,32.84 km/h,Na,ME - Men Elite,144 km,GT.A.Stage,Na,Na,Na,Na,Nantes,La Rochelle,n/a,831,? - let us know!,Na
1688,15 July 1939,-,35.59 km/h,Na,ME - Men Elite,107 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,Royan,n/a,831,? - let us know!,Na
1689,17 July 1939,-,34.21 km/h,Na,ME - Men Elite,198 km,GT.A.Stage,Na,Na,Na,Na,Royan,Bordeaux,n/a,831,? - let us know!,Na
1690,18 July 1939,-,31.84 km/h,Na,ME - Men Elite,210 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Salies-de-Béarn,n/a,831,? - let us know!,Na
1691,18 July 1939,-,36.94 km/h,Na,ME - Men Elite,69 km,GT.A.Stage,Na,Na,Na,Na,Salies-de-Béarn,Pau,n/a,831,,Na
1692,19 July 1939,-,29.93 km/h,Na,ME - Men Elite,311 km,GT.A.Stage,Na,Na,Na,Na,Pau,Toulouse,n/a,831,? - let us know!,Na
1693,21 July 1939,-,36.11 km/h,Na,ME - Men Elite,149 km,GT.A.Stage,Na,Na,Na,Na,Toulouse,Narbonne,n/a,831,? - let us know!,Na
1694,21 July 1939,-,43.2 km/h,Na,ME - Men Elite,27 km,GT.A.Stage,Na,Na,Na,Na,Narbonne,Béziers,n/a,831,,Na
1695,21 July 1939,-,38.13 km/h,Na,ME - Men Elite,70 km,GT.A.Stage,Na,Na,Na,Na,Béziers,Montpellier,n/a,831,? - let us know!,Na
1696,22 July 1939,-,32.54 km/h,Na,ME - Men Elite,212 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Marseille,n/a,831,? - let us know!,Na
1697,23 July 1939,-,30.27 km/h,Na,ME - Men Elite,157 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Saint-Raphaël,n/a,831,? - let us know!,Na
1698,23 July 1939,-,34.15 km/h,Na,ME - Men Elite,122 km,GT.A.Stage,Na,Na,Na,Na,Saint-Raphaël,Monaco,n/a,831,? - let us know!,Na
1699,24 July 1939,-,30.62 km/h,Na,ME - Men Elite,101 km,GT.A.Stage,Na,Na,Na,Na,Monaco,Monaco,n/a,831,? - let us know!,Na
1700,25 July 1939,-,27.93 km/h,Na,ME - Men Elite,175 km,GT.A.Stage,Na,Na,Na,Na,Monaco,Digne,n/a,831,? - let us know!,Na
1701,26 July 1939,-,26.05 km/h,Na,ME - Men Elite,219 km,GT.A.Stage,Na,Na,Na,Na,Digne,Briançon,n/a,831,? - let us know!,Na
1702,27 July 1939,-,24.82 km/h,Na,ME - Men Elite,126 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Briançon,n/a,831,? - let us know!,Na
1703,27 July 1939,-,33.19 km/h,Na,ME - Men Elite,64 km,GT.A.Stage,Na,Na,Na,Na,Bonneval,Bourg-Saint-Maurice,n/a,831,,Na
1704,27 July 1939,-,27.82 km/h,Na,ME - Men Elite,104 km,GT.A.Stage,Na,Na,Na,Na,Bourg-Saint-Maurice,Annecy,n/a,831,? - let us know!,Na
1705,29 July 1939,-,30.96 km/h,Na,ME - Men Elite,226 km,GT.A.Stage,Na,Na,Na,Na,Annecy,Dôle,n/a,831,? - let us know!,Na
1706,29 July 1939,-,41.91 km/h,Na,ME - Men Elite,59 km,GT.A.Stage,Na,Na,Na,Na,Dôle,Dijon,n/a,831,,Na
1707,30 July 1939,-,29.98 km/h,Na,ME - Men Elite,151 km,GT.A.Stage,Na,Na,Na,Na,Dijon,Troyes,n/a,831,? - let us know!,Na
1708,30 July 1939,-,30.86 km/h,Na,ME - Men Elite,201 km,GT.A.Stage,Na,Na,Na,Na,Troyes,Paris,n/a,831,? - let us know!,Na
1709,05 July 1938,-,32.38 km/h,Na,ME - Men Elite,215 km,GT.A.Stage,Na,Na,Na,Na,Paris,Lille,n/a,967,? - let us know!,Na
1710,06 July 1938,-,33.77 km/h,Na,ME - Men Elite,237 km,GT.A.Stage,Na,Na,Na,Na,Lille,Saint-Brieuc,n/a,967,? - let us know!,Na
1711,07 July 1938,-,31.11 km/h,Na,ME - Men Elite,238 km,GT.A.Stage,Na,Na,Na,Na,Saint-Brieuc,Nantes,n/a,967,? - let us know!,Na
1712,08 July 1938,-,30.04 km/h,Na,ME - Men Elite,62 km,GT.A.Stage,Na,Na,Na,Na,Nantes,La Roche sur Yon,n/a,967,? - let us know!,Na
1713,08 July 1938,-,32.27 km/h,Na,ME - Men Elite,83 km,GT.A.Stage,Na,Na,Na,Na,La Roche sur Yon,La Rochelle,n/a,967,? - let us know!,Na
1714,08 July 1938,-,32.72 km/h,Na,ME - Men Elite,83 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,Royan,n/a,967,? - let us know!,Na
1715,10 July 1938,-,37.99 km/h,Na,ME - Men Elite,198 km,GT.A.Stage,Na,Na,Na,Na,Royan,Bordeaux,n/a,967,? - let us know!,Na
1716,11 July 1938,-,41.66 km/h,Na,ME - Men Elite,53 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Arcachon,n/a,967,? - let us know!,Na
1717,11 July 1938,-,33.47 km/h,Na,ME - Men Elite,171 km,GT.A.Stage,Na,Na,Na,Na,Arcachon,Bayonne,n/a,967,? - let us know!,Na
1718,12 July 1938,-,40.26 km/h,Na,ME - Men Elite,115 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Pau,n/a,967,? - let us know!,Na
1719,14 July 1938,-,26.6 km/h,Na,ME - Men Elite,193 km,GT.A.Stage,Na,Na,Na,Na,Pau,Luchon,n/a,967,? - let us know!,Na
1720,16 July 1938,-,36.43 km/h,Na,ME - Men Elite,260 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,967,? - let us know!,Na
1721,17 July 1938,-,32.54 km/h,Na,ME - Men Elite,63 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Narbonne,n/a,967,? - let us know!,Na
1722,17 July 1938,-,41 km/h,Na,ME - Men Elite,27 km,GT.A.Stage,Na,Na,Na,Na,Narbonne,Béziers,n/a,967,,Na
1723,17 July 1938,-,34.66 km/h,Na,ME - Men Elite,73 km,GT.A.Stage,Na,Na,Na,Na,Béziers,Montpellier,n/a,967,? - let us know!,Na
1724,18 July 1938,-,32.46 km/h,Na,ME - Men Elite,223 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Marseille,n/a,967,? - let us know!,Na
1725,19 July 1938,-,30.19 km/h,Na,ME - Men Elite,199 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Cannes,n/a,967,? - let us know!,Na
1726,21 July 1938,-,30.44 km/h,Na,ME - Men Elite,284 km,GT.A.Stage,Na,Na,Na,Na,Cannes,Digne,n/a,967,? - let us know!,Na
1727,22 July 1938,-,24.83 km/h,Na,ME - Men Elite,219 km,GT.A.Stage,Na,Na,Na,Na,Digne,Briançon,n/a,967,? - let us know!,Na
1728,23 July 1938,-,28.6 km/h,Na,ME - Men Elite,311 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Aix-les-Bains,n/a,967,? - let us know!,Na
1729,25 July 1938,-,29.38 km/h,Na,ME - Men Elite,284 km,GT.A.Stage,Na,Na,Na,Na,Aix-les-Bains,Besançon,n/a,967,? - let us know!,Na
1730,26 July 1938,-,36.13 km/h,Na,ME - Men Elite,89 km,GT.A.Stage,Na,Na,Na,Na,Besançon,Belfort,n/a,967,? - let us know!,Na
1731,26 July 1938,-,31.74 km/h,Na,ME - Men Elite,143 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Strasbourg,n/a,967,? - let us know!,Na
1732,27 July 1938,-,32.49 km/h,Na,ME - Men Elite,186 km,GT.A.Stage,Na,Na,Na,Na,Strasbourg,Metz,n/a,967,? - let us know!,Na
1733,28 July 1938,-,29.75 km/h,Na,ME - Men Elite,196 km,GT.A.Stage,Na,Na,Na,Na,Metz,Reims,n/a,967,? - let us know!,Na
1734,30 July 1938,-,45.51 km/h,Na,ME - Men Elite,48 km,GT.A.Stage,Na,Na,Na,Na,Reims,Laon,n/a,967,? - let us know!,Na
1735,30 July 1938,-,38.97 km/h,Na,ME - Men Elite,42 km,GT.A.Stage,Na,Na,Na,Na,Laon,Saint-Quentin,n/a,967,,Na
1736,30 July 1938,-,34.29 km/h,Na,ME - Men Elite,107 km,GT.A.Stage,Na,Na,Na,Na,Saint-Quentin,Lille,n/a,967,? - let us know!,Na
1737,31 July 1938,-,31.3 km/h,Na,ME - Men Elite,279 km,GT.A.Stage,Na,Na,Na,Na,Lille,Paris,n/a,967,? - let us know!,Na
1738,30 June 1937,-,37.77 km/h,Na,ME - Men Elite,263 km,GT.A.Stage,Na,Na,Na,Na,Paris,Lille,n/a,1268,? - let us know!,Na
1739,01 July 1937,-,36.17 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,Na,Na,Lille,Charleville,n/a,1268,? - let us know!,Na
1740,02 July 1937,-,38.18 km/h,Na,ME - Men Elite,161 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Metz,n/a,1268,? - let us know!,Na
1741,03 July 1937,-,33.94 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Metz,Belfort,n/a,1268,? - let us know!,Na
1742,04 July 1937,-,31.23 km/h,Na,ME - Men Elite,175 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Lons le Saunier,n/a,1268,? - let us know!,Na
1743,04 July 1937,-,36.72 km/h,Na,ME - Men Elite,34 km,GT.A.Stage,Na,Na,Na,Na,Lons le Saunier,Champagnole,n/a,1268,? - let us know!,Na
1744,04 July 1937,-,37.58 km/h,Na,ME - Men Elite,93 km,GT.A.Stage,Na,Na,Na,Na,Champagnole,Geneva,n/a,1268,? - let us know!,Na
1745,06 July 1937,-,33.09 km/h,Na,ME - Men Elite,180 km,GT.A.Stage,Na,Na,Na,Na,Geneva,Aix-les-Bains,n/a,1268,? - let us know!,Na
1746,07 July 1937,-,28.33 km/h,Na,ME - Men Elite,228 km,GT.A.Stage,Na,Na,Na,Na,Aix-les-Bains,Grenoble,n/a,1268,? - let us know!,Na
1747,08 July 1937,-,32.72 km/h,Na,ME - Men Elite,194 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Briançon,n/a,1268,? - let us know!,Na
1748,09 July 1937,-,29.48 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Digne,n/a,1268,? - let us know!,Na
1749,11 July 1937,-,29.57 km/h,Na,ME - Men Elite,251 km,GT.A.Stage,Na,Na,Na,Na,Digne,Nice,n/a,1268,? - let us know!,Na
1750,13 July 1937,-,31.18 km/h,Na,ME - Men Elite,169 km,GT.A.Stage,Na,Na,Na,Na,Nice,Toulon,n/a,1268,? - let us know!,Na
1751,13 July 1937,-,38.56 km/h,Na,ME - Men Elite,65 km,GT.A.Stage,Na,Na,Na,Na,Toulon,Marseille,n/a,1268,,Na
1752,14 July 1937,-,30.6 km/h,Na,ME - Men Elite,112 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Nîmes,n/a,1268,? - let us know!,Na
1753,14 July 1937,-,39.84 km/h,Na,ME - Men Elite,51 km,GT.A.Stage,Na,Na,Na,Na,Nîmes,Montpellier,n/a,1268,? - let us know!,Na
1754,15 July 1937,-,40.48 km/h,Na,ME - Men Elite,103 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Narbonne,n/a,1268,? - let us know!,Na
1755,15 July 1937,-,41.48 km/h,Na,ME - Men Elite,63 km,GT.A.Stage,Na,Na,Na,Na,Narbonne,Perpignan,n/a,1268,? - let us know!,Na
1756,17 July 1937,-,25.25 km/h,Na,ME - Men Elite,99 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Bourg-Madame,n/a,1268,? - let us know!,Na
1757,17 July 1937,-,29.48 km/h,Na,ME - Men Elite,59 km,GT.A.Stage,Na,Na,Na,Na,Bourg-Madame,Ax-les-Thermes,n/a,1268,? - let us know!,Na
1758,17 July 1937,-,26.18 km/h,Na,ME - Men Elite,167 km,GT.A.Stage,Na,Na,Na,Na,Ax-les-Thermes,Luchon,n/a,1268,? - let us know!,Na
1759,19 July 1937,-,27.65 km/h,Na,ME - Men Elite,194 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Pau,n/a,1268,? - let us know!,Na
1760,21 July 1937,-,29.57 km/h,Na,ME - Men Elite,235 km,GT.A.Stage,Na,Na,Na,Na,Pau,Bordeaux,n/a,1268,? - let us know!,Na
1761,22 July 1937,-,39.85 km/h,Na,ME - Men Elite,123 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Royan,n/a,1268,? - let us know!,Na
1762,22 July 1937,-,33.41 km/h,Na,ME - Men Elite,37 km,GT.A.Stage,Na,Na,Na,Na,Royan,Saintes,n/a,1268,,Na
1763,22 July 1937,-,27.57 km/h,Na,ME - Men Elite,67 km,GT.A.Stage,Na,Na,Na,Na,Saintes,La Rochelle,n/a,1268,? - let us know!,Na
1764,23 July 1937,-,41.29 km/h,Na,ME - Men Elite,82 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,La Roche sur Yon,n/a,1268,,Na
1765,23 July 1937,-,28.18 km/h,Na,ME - Men Elite,172 km,GT.A.Stage,Na,Na,Na,Na,La Roche sur Yon,Rennes,n/a,1268,? - let us know!,Na
1766,24 July 1937,-,33.87 km/h,Na,ME - Men Elite,114 km,GT.A.Stage,Na,Na,Na,Na,Rennes,Vire,n/a,1268,? - let us know!,Na
1767,24 July 1937,-,39.95 km/h,Na,ME - Men Elite,59 km,GT.A.Stage,Na,Na,Na,Na,Vire,Caen,n/a,1268,,Na
1768,25 July 1937,-,31.64 km/h,Na,ME - Men Elite,234 km,GT.A.Stage,Na,Na,Na,Na,Caen,Paris,n/a,1268,? - let us know!,Na
1769,07 July 1936,-,36.31 km/h,Na,ME - Men Elite,258 km,GT.A.Stage,Na,Na,Na,Na,Paris,Lille,n/a,765,? - let us know!,Na
1770,08 July 1936,-,34.66 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,Na,Na,Lille,Charleville,n/a,765,? - let us know!,Na
1771,09 July 1936,-,36.82 km/h,Na,ME - Men Elite,161 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Metz,n/a,765,? - let us know!,Na
1772,10 July 1936,-,32.16 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Metz,Belfort,n/a,765,? - let us know!,Na
1773,11 July 1936,-,31.16 km/h,Na,ME - Men Elite,298 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Évian-les-Bains,n/a,765,? - let us know!,Na
1774,13 July 1936,-,33.05 km/h,Na,ME - Men Elite,212 km,GT.A.Stage,Na,Na,Na,Na,Évian-les-Bains,Aix-les-Bains,n/a,765,? - let us know!,Na
1775,14 July 1936,-,26.95 km/h,Na,ME - Men Elite,230 km,GT.A.Stage,Na,Na,Na,Na,Aix-les-Bains,Grenoble,n/a,765,? - let us know!,Na
1776,15 July 1936,-,31 km/h,Na,ME - Men Elite,194 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Briançon,n/a,765,? - let us know!,Na
1777,16 July 1936,-,27.15 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Briançon,Digne,n/a,765,? - let us know!,Na
1778,18 July 1936,-,32.93 km/h,Na,ME - Men Elite,156 km,GT.A.Stage,Na,Na,Na,Na,Digne,Nice,n/a,765,? - let us know!,Na
1779,19 July 1936,-,31.07 km/h,Na,ME - Men Elite,126 km,GT.A.Stage,Na,Na,Na,Na,Nice,Cannes,n/a,765,? - let us know!,Na
1780,21 July 1936,-,29.53 km/h,Na,ME - Men Elite,195 km,GT.A.Stage,Na,Na,Na,Na,Cannes,Marseille,n/a,765,? - let us know!,Na
1781,22 July 1936,-,26.64 km/h,Na,ME - Men Elite,112 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Nîmes,n/a,765,? - let us know!,Na
1782,22 July 1936,-,44.88 km/h,Na,ME - Men Elite,52 km,GT.A.Stage,Na,Na,Na,Na,Nîmes,Montpellier,n/a,765,,Na
1783,23 July 1936,-,30.05 km/h,Na,ME - Men Elite,103 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Narbonne,n/a,765,? - let us know!,Na
1784,23 July 1936,-,39.66 km/h,Na,ME - Men Elite,63 km,GT.A.Stage,Na,Na,Na,Na,Narbonne,Perpignan,n/a,765,,Na
1785,25 July 1936,-,27.18 km/h,Na,ME - Men Elite,325 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Luchon,n/a,765,? - let us know!,Na
1786,27 July 1936,-,26.89 km/h,Na,ME - Men Elite,194 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Pau,n/a,765,? - let us know!,Na
1787,29 July 1936,-,31.2 km/h,Na,ME - Men Elite,229 km,GT.A.Stage,Na,Na,Na,Na,Pau,Bordeaux,n/a,765,? - let us know!,Na
1788,30 July 1936,-,33.41 km/h,Na,ME - Men Elite,117 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Saintes,n/a,765,? - let us know!,Na
1789,30 July 1936,-,42.1 km/h,Na,ME - Men Elite,75 km,GT.A.Stage,Na,Na,Na,Na,Saintes,La Rochelle,n/a,765,,Na
1790,31 July 1936,-,28.68 km/h,Na,ME - Men Elite,81 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,La Roche sur Yon,n/a,765,? - let us know!,Na
1791,31 July 1936,-,41.89 km/h,Na,ME - Men Elite,65 km,GT.A.Stage,Na,Na,Na,Na,La Roche sur Yon,Cholet,n/a,765,,Na
1792,31 July 1936,-,40.81 km/h,Na,ME - Men Elite,67 km,GT.A.Stage,Na,Na,Na,Na,Cholet,Angers,n/a,765,? - let us know!,Na
1793,01 August 1936,-,26.71 km/h,Na,ME - Men Elite,204 km,GT.A.Stage,Na,Na,Na,Na,Angers,Vire,n/a,765,? - let us know!,Na
1794,01 August 1936,-,42.16 km/h,Na,ME - Men Elite,55 km,GT.A.Stage,Na,Na,Na,Na,Vire,Caen,n/a,765,,Na
1795,02 August 1936,-,32.82 km/h,Na,ME - Men Elite,234 km,GT.A.Stage,Na,Na,Na,Na,Caen,Paris,n/a,765,? - let us know!,Na
1796,04 July 1935,-,35.41 km/h,Na,ME - Men Elite,262 km,GT.A.Stage,Na,Na,Na,Na,Paris,Lille,n/a,1102,? - let us know!,Na
1797,05 July 1935,-,34.67 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,Na,Na,Lille,Charleville,n/a,1102,? - let us know!,Na
1798,06 July 1935,-,35.9 km/h,Na,ME - Men Elite,161 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Metz,n/a,1102,? - let us know!,Na
1799,07 July 1935,-,31.41 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Metz,Belfort,n/a,1102,? - let us know!,Na
1800,08 July 1935,-,31.35 km/h,Na,ME - Men Elite,262 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Geneva,n/a,1102,? - let us know!,Na
1801,08 July 1935,-,35.73 km/h,Na,ME - Men Elite,58 km,GT.A.Stage,Na,Na,Na,Na,Geneva,Evian,n/a,1102,,Na
1802,10 July 1935,-,32.37 km/h,Na,ME - Men Elite,207 km,GT.A.Stage,Na,Na,Na,Na,Evian,Aix-les-Bains,n/a,1102,? - let us know!,Na
1803,11 July 1935,-,30.32 km/h,Na,ME - Men Elite,229 km,GT.A.Stage,Na,Na,Na,Na,Aix-les-Bains,Grenoble,n/a,1102,? - let us know!,Na
1804,12 July 1935,-,29.98 km/h,Na,ME - Men Elite,102 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Gap,n/a,1102,? - let us know!,Na
1805,13 July 1935,-,28.29 km/h,Na,ME - Men Elite,227 km,GT.A.Stage,Na,Na,Na,Na,Gap,Digne,n/a,1102,? - let us know!,Na
1806,14 July 1935,-,35.65 km/h,Na,ME - Men Elite,156 km,GT.A.Stage,Na,Na,Na,Na,Digne,Nice,n/a,1102,? - let us know!,Na
1807,16 July 1935,-,28.54 km/h,Na,ME - Men Elite,126 km,GT.A.Stage,Na,Na,Na,Na,Nice,Cannes,n/a,1102,? - let us know!,Na
1808,17 July 1935,-,32.23 km/h,Na,ME - Men Elite,195 km,GT.A.Stage,Na,Na,Na,Na,Cannes,Marseille,n/a,1102,? - let us know!,Na
1809,18 July 1935,-,26.96 km/h,Na,ME - Men Elite,112 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Nîmes,n/a,1102,? - let us know!,Na
1810,18 July 1935,-,44.17 km/h,Na,ME - Men Elite,56 km,GT.A.Stage,Na,Na,Na,Na,Nîmes,Montpellier,n/a,1102,,Na
1811,19 July 1935,-,26.28 km/h,Na,ME - Men Elite,103 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Narbonne,n/a,1102,? - let us know!,Na
1812,19 July 1935,-,38.13 km/h,Na,ME - Men Elite,63 km,GT.A.Stage,Na,Na,Na,Na,Narbonne,Perpignan,n/a,1102,,Na
1813,20 July 1935,-,27.88 km/h,Na,ME - Men Elite,325 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Luchon,n/a,1102,? - let us know!,Na
1814,22 July 1935,-,26.92 km/h,Na,ME - Men Elite,194 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Pau,n/a,1102,? - let us know!,Na
1815,24 July 1935,-,29.57 km/h,Na,ME - Men Elite,224 km,GT.A.Stage,Na,Na,Na,Na,Pau,Bordeaux,n/a,1102,? - let us know!,Na
1816,25 July 1935,-,36.77 km/h,Na,ME - Men Elite,158 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Rochefort,n/a,1102,? - let us know!,Na
1817,25 July 1935,-,37.85 km/h,Na,ME - Men Elite,33 km,GT.A.Stage,Na,Na,Na,Na,Rochefort,La Rochelle,n/a,1102,,Na
1818,26 July 1935,-,27.8 km/h,Na,ME - Men Elite,81 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,La Roche sur Yon,n/a,1102,? - let us know!,Na
1819,26 July 1935,-,34.38 km/h,Na,ME - Men Elite,95 km,GT.A.Stage,Na,Na,Na,Na,La Roche sur Yon,Nantes,n/a,1102,,Na
1820,27 July 1935,-,25.72 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Nantes,Vire,n/a,1102,? - let us know!,Na
1821,27 July 1935,-,38.68 km/h,Na,ME - Men Elite,55 km,GT.A.Stage,Na,Na,Na,Na,Vire,Caen,n/a,1102,,Na
1822,28 July 1935,-,31.74 km/h,Na,ME - Men Elite,221 km,GT.A.Stage,Na,Na,Na,Na,Caen,Paris,n/a,1102,? - let us know!,Na
1823,03 July 1934,-,31.64 km/h,Na,ME - Men Elite,262 km,GT.A.Stage,Na,Na,Na,Na,Paris,Lille,n/a,966,? - let us know!,Na
1824,04 July 1934,-,32.96 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,Na,Na,Lille,Charleville,n/a,966,? - let us know!,Na
1825,05 July 1934,-,32 km/h,Na,ME - Men Elite,161 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Metz,n/a,966,? - let us know!,Na
1826,06 July 1934,-,30.24 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Metz,Belfort,n/a,966,? - let us know!,Na
1827,07 July 1934,-,29.94 km/h,Na,ME - Men Elite,293 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Evian,n/a,966,? - let us know!,Na
1828,09 July 1934,-,30.65 km/h,Na,ME - Men Elite,207 km,GT.A.Stage,Na,Na,Na,Na,Evian,Aix-les-Bains,n/a,966,? - let us know!,Na
1829,10 July 1934,-,26.4 km/h,Na,ME - Men Elite,229 km,GT.A.Stage,Na,Na,Na,Na,Aix-les-Bains,Grenoble,n/a,966,? - let us know!,Na
1830,11 July 1934,-,29.39 km/h,Na,ME - Men Elite,102 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Gap,n/a,966,? - let us know!,Na
1831,12 July 1934,-,27.87 km/h,Na,ME - Men Elite,227 km,GT.A.Stage,Na,Na,Na,Na,Gap,Digne,n/a,966,? - let us know!,Na
1832,13 July 1934,-,31.36 km/h,Na,ME - Men Elite,156 km,GT.A.Stage,Na,Na,Na,Na,Digne,Nice,n/a,966,? - let us know!,Na
1833,15 July 1934,-,30.35 km/h,Na,ME - Men Elite,126 km,GT.A.Stage,Na,Na,Na,Na,Nice,Cannes,n/a,966,? - let us know!,Na
1834,16 July 1934,-,28.57 km/h,Na,ME - Men Elite,195 km,GT.A.Stage,Na,Na,Na,Na,Cannes,Marseille,n/a,966,? - let us know!,Na
1835,17 July 1934,-,33.85 km/h,Na,ME - Men Elite,172 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Montpellier,n/a,966,? - let us know!,Na
1836,18 July 1934,-,27.01 km/h,Na,ME - Men Elite,177 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Perpignan,n/a,966,? - let us know!,Na
1837,20 July 1934,-,27.32 km/h,Na,ME - Men Elite,158 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Ax-les-Thermes,n/a,966,? - let us know!,Na
1838,21 July 1934,-,30.35 km/h,Na,ME - Men Elite,165 km,GT.A.Stage,Na,Na,Na,Na,Ax-les-Thermes,Luchon,n/a,966,? - let us know!,Na
1839,22 July 1934,-,31.79 km/h,Na,ME - Men Elite,91 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Tarbes,n/a,966,? - let us know!,Na
1840,23 July 1934,-,26.33 km/h,Na,ME - Men Elite,172 km,GT.A.Stage,Na,Na,Na,Na,Tarbes,Pau,n/a,966,? - let us know!,Na
1841,25 July 1934,-,30.14 km/h,Na,ME - Men Elite,215 km,GT.A.Stage,Na,Na,Na,Na,Pau,Bordeaux,n/a,966,? - let us know!,Na
1842,26 July 1934,-,26.88 km/h,Na,ME - Men Elite,183 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,La Rochelle,n/a,966,? - let us know!,Na
1843,27 July 1934,-,26.99 km/h,Na,ME - Men Elite,81 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,La Roche sur Yon,n/a,966,? - let us know!,Na
1844,27 July 1934,-,35.51 km/h,Na,ME - Men Elite,90 km,GT.A.Stage,Na,Na,Na,Na,La Roche sur Yon,Nantes,n/a,966,,Na
